Source,Target,Weight
Kayle,Kindred,0.063526140299976
Katarina,Vayne,0.06352223424080437
Ornn,Yorick,0.06348048177483101
Malphite,Yorick,0.06347296419229745
Malphite,Rammus,0.06346677246583068
Aatrox,Lucian,0.0634376181095734
Irelia,Pyke,0.06341628924989884
Galio,Zoe,0.0633627717470291
Jax,Tryndamere,0.06334740405657666
Jhin,Zed,0.06330560047693908
Nasus,Pantheon,0.06328679035389377
Fizz,Sylas,0.06324670802117031
Lissandra,Vayne,0.06320483852604027
Hecarim,Olaf,0.06318980949822188
Kayn,Pyke,0.06317933458757696
Nocturne,Shyvana,0.06317850621827921
Thresh,Zilean,0.06314889830440915
Alistar,Lucian,0.06309242478065866
Ahri,Nami,0.0630844281725939
Kalista,Yasuo,0.0630696030549801
Rengar,Zed,0.06306954286782895
Blitzcrank,Yasuo,0.06299326872275803
Corki,Vladimir,0.0629216294093408
Graves,Yasuo,0.06290963908243849
Malphite,Thresh,0.06287952968646593
Nocturne,Sejuani,0.06283983302052168
Brand,Ezreal,0.06280853469938043
Fiora,Kennen,0.06270775132254189
Fiora,Kled,0.06267762533732216
Jax,Rammus,0.06253049929708382
Blitzcrank,Teemo,0.06244961892017807
Amumu,Leona,0.06244281081440785
Elise,Lucian,0.062430871112444
Pantheon,Renekton,0.06237013578319229
Pantheon,Shyvana,0.06226837963769833
Illaoi,Nasus,0.06220354024036347
Karthus,Pantheon,0.062183617429162244
Camille,Gragas,0.06211905552844206
Aatrox,Sion,0.062100789180803646
Ezreal,Kennen,0.062028796911502745
Fiddlesticks,Karma,0.061979908004083734
Olaf,Pantheon,0.0618754869848281
Ahri,Viktor,0.06181147480096211
Lulu,Zilean,0.0616969632077823
Ornn,Renekton,0.06167838432603591
Fiddlesticks,Nautilus,0.06167020188598578
Blitzcrank,Pantheon,0.06165394779119107
Akali,Azir,0.061624306731507025
Azir,Zed,0.06154586904960711
Galio,Rakan,0.06154148340029705
Camille,Riven,0.061486091926613036
Evelynn,Nocturne,0.06147084049220192
Azir,Zoe,0.061463874707410875
Nasus,Tryndamere,0.06142665099753999
Evelynn,Nidalee,0.06141916947582647
Orianna,Talon,0.06137941166450678
Katarina,Riven,0.06132462424869023
Ezreal,Nami,0.06132080909976879
Hecarim,Urgot,0.06128243904405266
Fizz,Pantheon,0.06120728909749078
Alistar,Xerath,0.061175032484354366
Darius,Thresh,0.06116334950575188
Aatrox,Kassadin,0.06112950188858955
Lissandra,Xerath,0.061050316300940696
Renekton,Yasuo,0.06104435170739118
Jax,Lucian,0.060985795734273415
Elise,Nocturne,0.060927792768631764
Elise,Hecarim,0.06090548539539083
Ezreal,Malzahar,0.060867526894022986
Azir,Kassadin,0.06082626106625723
Nidalee,Zoe,0.06078740412315531
Karthus,Kayn,0.06062253560008096
Soraka,Xerath,0.06056567982510638
Caitlyn,Xerath,0.06054091805691636
Kassadin,Riven,0.060514727435873036
Jax,Shyvana,0.06047883229815204
Malzahar,Veigar,0.06046468554269755
Ahri,Akali,0.060374189189102465
Blitzcrank,Shen,0.06025486793853
Varus,Xayah,0.060253669569492935
Ekko,Talon,0.060236163247104235
Akali,Neeko,0.06022864708809393
Fizz,Zoe,0.060211647011779224
Blitzcrank,Sona,0.06019862261785825
Amumu,Blitzcrank,0.06017687150258749
Corki,Sivir,0.06014774821426698
Kled,Urgot,0.06012962423437533
Fiora,Sylas,0.060127330900025415
Ahri,Vladimir,0.06011238417305167
Kassadin,Malzahar,0.0601006565301564
Camille,Graves,0.06007389857694714
Jinx,Lux,0.06001777678026292
Karma,Xerath,0.05995881630402898
Ashe,Lux,0.05995409039086763
Kayn,Nocturne,0.05978867260835152
Irelia,Rengar,0.059751072430837535
Irelia,Lissandra,0.059700159413112214
Azir,Lissandra,0.059694907864421894
Janna,Zilean,0.059683115298246145
Fiddlesticks,Lulu,0.059584560898067795
Brand,Veigar,0.05952697330693656
Nautilus,Urgot,0.05952501254127851
Fizz,Vayne,0.05949386417530857
Karthus,Nocturne,0.05947857386602506
Hecarim,Irelia,0.05944666709539295
Thresh,Urgot,0.05943272216700718
Graves,Jax,0.05942239334663846
Renekton,Sylas,0.059408938726586744
Blitzcrank,Lucian,0.059366937150272234
Syndra,Zed,0.059361194577173364
Jax,Kennen,0.059231176295944044
Camille,Yasuo,0.05918474791703353
Jax,Sylas,0.05914010547762798
Lissandra,Urgot,0.05911791324417334
Ornn,Poppy,0.05911398600198152
Hecarim,Yasuo,0.059053128633893844
Aatrox,Galio,0.058949006576443405
Kayn,Sejuani,0.05894602890279371
Jax,Teemo,0.058856110250800425
Cassiopeia,Yasuo,0.05884277846497042
Ekko,Sylas,0.05883828507765116
Pantheon,Teemo,0.05880342033624441
Nautilus,Renekton,0.058728953817152825
Ashe,Twitch,0.05870072393948722
Nidalee,Zed,0.05869627078283619
Fiora,Lucian,0.058590833264087566
Camille,Jax,0.05854164325405152
Poppy,Urgot,0.058519985336526824
Viktor,Yasuo,0.0584784120613067
Ezreal,Lulu,0.05843559563747071
Blitzcrank,Karma,0.058423960666017835
Ahri,Blitzcrank,0.0584052984756491
Jax,Thresh,0.058269813655650024
Camille,Kindred,0.05819005709573503
Ezreal,Nocturne,0.05815862129430521
Lissandra,Syndra,0.058113104520604156
Fiora,Ryze,0.058053841910052445
Elise,Taliyah,0.05800058317074236
Cassiopeia,Zoe,0.05799854719752595
Gnar,Rumble,0.05797855251988403
Elise,Rammus,0.057976346938542644
Fiddlesticks,Xerath,0.05788907939856848
Nami,Taric,0.057886236273437565
Akali,Pyke,0.05784602464885658
Akali,Kayn,0.05783388707163195
Kayn,Vi,0.05783034177171366
Pantheon,Yorick,0.05782813320657569
Ornn,Thresh,0.057796386429834756
Bard,Lux,0.0577499967274894
Katarina,Talon,0.05768347186386505
Pantheon,Vi,0.057651256742574236
Aatrox,Jax,0.057650700318602185
Kayle,Yorick,0.05765036196240368
Aatrox,Hecarim,0.057640606581480264
Karthus,Vladimir,0.05758681861456827
Brand,Galio,0.05758213885758653
Corki,Malzahar,0.057558736536808
Graves,Nocturne,0.05755599463354369
Kennen,Poppy,0.057520902715921404
Swain,Vladimir,0.05749663644035759
Rengar,Sylas,0.05743169753986452
Morgana,Orianna,0.05739297822634187
Caitlyn,Orianna,0.057379322470011006
Kennen,Renekton,0.05718042535418033
Ezreal,Zyra,0.05715732669633231
Garen,Tryndamere,0.05715552510233771
Jax,Ryze,0.05714914802220881
Janna,Pyke,0.0571200182027767
Rumble,Urgot,0.057093233213150255
Amumu,Jax,0.05709157924794227
Fiddlesticks,Galio,0.05705981394073915
Malphite,Soraka,0.05698888061252359
Ahri,Irelia,0.056919195706608645
Amumu,Teemo,0.05686000241920437
Alistar,Taric,0.056822753107924624
Cassiopeia,Zed,0.05681967190414639
Vayne,Xerath,0.05681632575149184
Hecarim,Jayce,0.05680173224471286
Ashe,Soraka,0.05677639121159778
Zilean,Zyra,0.05675322485101306
Corki,Zoe,0.056696644203239735
Sivir,Viktor,0.05667333094550131
Jhin,Tristana,0.05655002744983925
Jayce,Zoe,0.0565060280126755
Ashe,Thresh,0.05645225244162502
Gangplank,Sion,0.05645187744550806
Jax,Karthus,0.056378298681776545
Hecarim,Sejuani,0.05635570859956528
Kalista,Thresh,0.05625891621220104
Blitzcrank,Sylas,0.05620917542038898
Jax,Zed,0.05619294967554684
Neeko,Soraka,0.05618811552195639
Karma,Pantheon,0.0561713401904705
Darius,Kayle,0.05614065281370824
Jayce,Nidalee,0.05613348879420728
Camille,Karthus,0.05610774969908606
Pyke,Vladimir,0.05608672748468215
Akali,Orianna,0.05606244966274528
Blitzcrank,Zed,0.05602652413095857
Kalista,Tristana,0.055996149180931404
Nasus,Vayne,0.05595987331037451
Gragas,Sylas,0.05594491596257367
Morgana,Urgot,0.05591728894095681
Katarina,Zoe,0.05587184858427219
Cassiopeia,Vayne,0.055832873352438084
Anivia,Kassadin,0.055794615618089655
Orianna,Yasuo,0.055781251475429144
Darius,Sion,0.05577643582907332
Irelia,Orianna,0.05574825439636157
Camille,Jayce,0.05572156001067212
Aatrox,Talon,0.05569910199301689
Ezreal,Gangplank,0.05566935146868299
Azir,Yasuo,0.055649702418780006
Azir,Irelia,0.05564688967953145
Pyke,Zilean,0.055611728395456556
Amumu,Hecarim,0.055592531773091106
Aatrox,Darius,0.05557749729817606
Kassadin,Lucian,0.055509869768362655
Kalista,Varus,0.05550908874874375
Amumu,Vi,0.05540289698264064
Elise,Vayne,0.05534136707026478
Kayn,Vayne,0.05529621182917847
Corki,Zed,0.05527047394080917
Ezreal,Zilean,0.05526743184473279
Jayce,Sion,0.055266442852099446
Leona,Xerath,0.05525304797869934
Kindred,Vayne,0.05522561260842146
Kindred,Sejuani,0.05520674975571584
Nautilus,Shen,0.05519098313721357
Galio,Gragas,0.0551893788279548
Evelynn,Jax,0.05517465220067819
Ezreal,Taliyah,0.055170440070600735
Renekton,Zed,0.055148647983662404
Gnar,Kennen,0.055131418851434175
Morgana,Sylas,0.055089135433338446
Galio,Zyra,0.05507472895202261
Ahri,Syndra,0.055071565726751495
Viktor,Zed,0.05506499365556605
Ezreal,Talon,0.055053659492495424
Renekton,Vayne,0.05505286264682227
Alistar,Gragas,0.054946418598866745
Twitch,Varus,0.05494115981690685
Orianna,Thresh,0.05486859032720364
Darius,Pantheon,0.054773511014186815
Ekko,Kassadin,0.054589539635510276
Thresh,Veigar,0.05456743860809009
Jax,Kindred,0.05453859088995691
Pantheon,Urgot,0.05449191310797165
Graves,Pantheon,0.054485388768212496
Sona,Teemo,0.054458413756194035
Caitlyn,Viktor,0.054442071638928564
Illaoi,Sion,0.05442455809648
Garen,Sion,0.05441106828098312
Jayce,Orianna,0.05433114164985137
Leona,Lucian,0.05428842081465336
Fizz,Lux,0.054254737518124665
Ahri,Lulu,0.05423523959850963
Aatrox,Renekton,0.05419302550965099
Corki,Jayce,0.05418564852692383
Xerath,Zilean,0.05418046150453676
Elise,Jayce,0.05415164158407072
Anivia,Veigar,0.05412145696909487
Karthus,Yasuo,0.054119235596961676
Nautilus,Teemo,0.054110826911600775
Evelynn,Skarner,0.05409175858454818
Orianna,Xerath,0.05407519745286962
Sejuani,Vi,0.05407358936948717
Bard,Pyke,0.05402551221325928
Taric,Thresh,0.05401729356579227
Caitlyn,Soraka,0.05400166447200509
Pyke,Veigar,0.05400118945223452
Fiora,Hecarim,0.05399783301123594
Ekko,Fizz,0.053939726466050164
Rengar,Vladimir,0.053921294921132346
Kassadin,Kayle,0.05385048461957889
Cassiopeia,Kassadin,0.0538298197759258
Nasus,Yasuo,0.05377063747646873
Darius,Lucian,0.053713363380010634
Lucian,Nidalee,0.05366572933397845
Evelynn,Ezreal,0.05362294712727618
Lux,Pantheon,0.053594769186216425
Rammus,Volibear,0.05359269948894298
Garen,Kayle,0.05354183935716601
Lucian,Renekton,0.05353860927696115
Kassadin,Veigar,0.053535731024158005
Neeko,Vayne,0.053479538179279404
Talon,Zoe,0.05343501310985023
Nasus,Rammus,0.05342208457756879
Jayce,Yorick,0.05339915730324338
Kayn,Thresh,0.05334471407112201
Jhin,Kayn,0.05332736628784297
Teemo,Vayne,0.05323871612831556
Ekko,Kayn,0.0532335564475082
Fiddlesticks,Rammus,0.05322233529009355
Darius,Hecarim,0.05321618743324891
Karma,Teemo,0.05321403823092298
Sejuani,Urgot,0.05321049726756799
Neeko,Pyke,0.05320668706265359
Nasus,Urgot,0.05320513079763643
Trundle,Warwick,0.05309003091853157
Jax,Rengar,0.05306784935753729
Evelynn,Gragas,0.053040426391334716
Karthus,Sylas,0.05302508906184303
Bard,Ezreal,0.053005932029401626
Orianna,Veigar,0.05297973880504776
Olaf,Urgot,0.05295790848486277
Jayce,Karthus,0.05295748546181869
Nasus,Singed,0.052813870489018325
Poppy,Yorick,0.05280479940805774
Karthus,Malzahar,0.05278679466399121
Lucian,Xerath,0.052756709226954954
Shyvana,Warwick,0.0527521190279195
Caitlyn,Leona,0.05275119873745873
Riven,Talon,0.05273495684641123
Kayn,Nidalee,0.05273245679278325
Gragas,Vladimir,0.052704517864045494
Darius,Fizz,0.05267285795640682
Pantheon,Talon,0.052663897702235535
Karthus,Kassadin,0.05266130363280151
Leona,Taric,0.052652757095139974
Kayle,Kayn,0.0526258118288182
Nidalee,Ryze,0.05261824246875804
Corki,Sylas,0.052547526264303535
Aatrox,Vayne,0.05252715365512476
Renekton,Thresh,0.052384050621814914
Ahri,Cassiopeia,0.052342963178349494
Jhin,Yasuo,0.0523160149217022
Lulu,Pyke,0.05231065630650467
Poppy,Shen,0.05224684517923994
Nocturne,Vi,0.05223888513804384
Rengar,Riven,0.05221743704510451
Ezreal,Shen,0.05219998610641098
Gangplank,Irelia,0.052175816728989556
Gragas,Kindred,0.05216980448425622
Camille,Vayne,0.05213132354481124
Camille,Vladimir,0.052095217173776284
Fizz,Katarina,0.0520714623542743
Akali,Thresh,0.05203308507864936
Elise,Lissandra,0.05190573325402772
Olaf,Renekton,0.051891775956198566
Hecarim,Kindred,0.05187077778440493
Caitlyn,Vladimir,0.051785797478856185
Malzahar,Ryze,0.051774972163002725
Kled,Yorick,0.051728393155593126
Jax,Poppy,0.05172744646997805
Janna,Nautilus,0.05168686758695575
Kayle,Teemo,0.05164791091092906
Garen,Ornn,0.05162228222449858
Xerath,Yasuo,0.05161219941249996
Graves,Hecarim,0.0516051779183718
Blitzcrank,Zilean,0.051591574190976916
Kennen,Urgot,0.051534389534428536
Amumu,Evelynn,0.05152484468591943
Galio,Ryze,0.05152406894306026
Evelynn,Taliyah,0.05150471629142206
Kennen,Ornn,0.051459423159455855
Camille,Sylas,0.05144105808857353
Ahri,Sylas,0.051431568379806926
Gangplank,Urgot,0.05139262830312791
Ekko,Viktor,0.051335629816062905
Morgana,Ziggs,0.051330011018871184
Bard,Braum,0.05131955410363847
Pantheon,Viktor,0.05130090699559259
Kayn,Rammus,0.051282752721367605
Mordekaiser,Yorick,0.05128148266742896
Poppy,Vladimir,0.051276786914081746
Ezreal,Janna,0.0512654857477963
Ahri,Corki,0.05123391434640226
Brand,Nami,0.051067055920900606
Alistar,Caitlyn,0.05106440101344472
Gangplank,Sylas,0.05105950231914585
Pyke,Taric,0.05101068968765582
Alistar,Sona,0.05098537272635914
Galio,Lucian,0.05098145570190644
Jinx,Morgana,0.050959599943628045
Lissandra,Lux,0.05093770618709019
Katarina,Sylas,0.0508713329290478
Ahri,Galio,0.05084806642138484
Bard,Lulu,0.05083166765778606
Karthus,Rammus,0.05081276251756804
Rammus,Skarner,0.05078566956762541
Malzahar,Ziggs,0.05074662358031347
Graves,Sejuani,0.050691938327082374
Jax,Vi,0.050669546197734255
Lux,Zilean,0.05064552008010505
Kayle,Lucian,0.05064235232958511
Akali,Galio,0.05063029046618503
Pantheon,Sejuani,0.05062003821317121
Fiddlesticks,Nami,0.05061374798100704
Caitlyn,Yasuo,0.050610083337372366
Maokai,Sion,0.05060602672701864
Ezreal,Vi,0.05060145782914929
Jayce,Kayle,0.05059992899549236
Alistar,Zilean,0.0505993160851929
Anivia,Orianna,0.05059597588378424
Caitlyn,Lulu,0.05057533867608981
Brand,Caitlyn,0.0505721260143913
Alistar,Vayne,0.05054308813438383
Karthus,Nasus,0.05053436099789569
Galio,Irelia,0.05051185707448522
Xerath,Zyra,0.05048819850866494
Ahri,Riven,0.05042704942841887
Ahri,Pyke,0.050380378814862056
Akali,Jax,0.05037141671209887
Morgana,Taric,0.05032399842636343
Braum,Fiddlesticks,0.05027060509665553
Illaoi,Vladimir,0.05024167583338255
Ezreal,Fiddlesticks,0.050225319927349514
Karma,Viktor,0.0502133193914891
Karma,Sona,0.05019538253459471
Azir,Vladimir,0.05015864390626289
Nautilus,Trundle,0.050139196349808055
Caitlyn,Corki,0.050104272831185834
Kennen,Lissandra,0.05005685904754016
Malphite,Vladimir,0.050055777333645066
Kayn,Talon,0.05004512796700249
Fiddlesticks,Veigar,0.05000411916329934
Hecarim,Vayne,0.05000096006838883
Darius,Talon,0.049913212885248075
Janna,Taric,0.04988565999734744
Hecarim,Nautilus,0.0498045349669454
Blitzcrank,Rammus,0.04980390266992757
Gragas,Morgana,0.04977588229473324
Kayle,Tryndamere,0.04974984064684049
Draven,Kalista,0.049746023286365654
Malphite,Sona,0.049663485245951114
Hecarim,Sion,0.04965593046999181
Corki,Kayle,0.049644563987259395
Amumu,Morgana,0.0496410666065249
Kled,Poppy,0.04961061515091399
Jhin,Sylas,0.049568523501600625
Fiora,Gangplank,0.049518057999803265
Riven,Ryze,0.04951290845259116
Darius,Olaf,0.049452359363606466
Amumu,Karthus,0.04945208155785521
Brand,Neeko,0.049437997941417386
Hecarim,Malphite,0.0493947130865827
Aatrox,Gangplank,0.04939322907281691
Kindred,Lucian,0.04936502825475013
Lucian,Lux,0.04931717456192434
Irelia,Viktor,0.04931501570538664
Aatrox,Yorick,0.04927558597221471
Ekko,Irelia,0.049252480580487
Corki,Yasuo,0.04920890597866885
Braum,Lux,0.04920563171880515
Ornn,Pyke,0.04919845152477023
Pantheon,Pyke,0.04917413685250634
Graves,Vladimir,0.04916756514771539
Ezreal,Rengar,0.04914083013870808
Poppy,Thresh,0.049132102965463165
Ahri,Ekko,0.049130362587523374
Karthus,Vayne,0.049116816147371595
Karma,Vladimir,0.04910976009138672
Syndra,Zoe,0.049055098401519684
Hecarim,Rengar,0.049049189359140904
Elise,Zoe,0.04903978107040095
Karma,Sivir,0.049035228013640464
Ezreal,Illaoi,0.04900946711141298
Garen,Urgot,0.04900417703319264
Anivia,Malzahar,0.04898105575262074
Bard,Brand,0.0489760890836238
Soraka,Veigar,0.04895959635764645
Neeko,Thresh,0.048933613416922095
Hecarim,Nasus,0.04892752814724212
Kennen,Riven,0.04890596382907775
Braum,Sona,0.048895881914995026
Hecarim,Vi,0.0488756933644941
Jayce,Talon,0.048725496209930885
Nautilus,Sylas,0.04870181500816602
Akali,Viktor,0.04868781456919974
Kayn,Vladimir,0.04861015645044165
Blitzcrank,Jax,0.0485455912282595
Jinx,Yasuo,0.04852095879423719
Malzahar,Zilean,0.048509725265081564
Pyke,Zyra,0.04850554630788645
Poppy,Sylas,0.04849843913822048
Shyvana,Vi,0.048488343869477916
Jhin,Lux,0.04847904033207398
Heimerdinger,Singed,0.04847267323346992
Caitlyn,Lissandra,0.048441328009614426
Ahri,Leona,0.0484388072622992
Jax,Talon,0.04842767001380059
Akali,Camille,0.04841644818295304
Kennen,Kled,0.04828029123023976
Pantheon,Thresh,0.04824965281505732
Brand,Braum,0.04817170334004898
Leona,Vayne,0.048152230270703006
Gragas,Pantheon,0.04813862214502505
Kayn,Pantheon,0.0481267541896067
Gragas,Nocturne,0.04812635320392218
Caitlyn,Karma,0.048055866824337226
Riven,Zoe,0.048035768829634576
Swain,Sylas,0.04801002477957728
Galio,Lux,0.04794659946373128
Ahri,Anivia,0.0479453403907218
Garen,Trundle,0.04794219338662643
Gragas,Yasuo,0.04789090758958843
Karthus,Lissandra,0.04787845444029033
Kayle,Zed,0.0478661984698289
Sejuani,Shyvana,0.047851984292345315
Gragas,Urgot,0.04785125104366633
Rammus,Sion,0.047826616956246654
Ahri,Soraka,0.04780320732683781
Brand,Malphite,0.04780107270225695
Viktor,Zoe,0.04777828733980902
Evelynn,Ivern,0.04776881105128246
Akali,Fizz,0.04774639504414591
Bard,Nami,0.04773165626228866
Blitzcrank,Sivir,0.04770215625901986
Elise,Pantheon,0.04769480809431634
Amumu,Nautilus,0.04765446424177333
Kennen,Ryze,0.04763757056884873
Bard,Soraka,0.04763187355619465
Gragas,Kayn,0.047597250384369856
Galio,Orianna,0.04758563512906035
Darius,Kayn,0.047574618605963334
Blitzcrank,Darius,0.047542443536853135
Fizz,Nocturne,0.04752867227753349
Cassiopeia,Lucian,0.047519370168248656
Gragas,Hecarim,0.04749319360406412
Jax,Trundle,0.04749199233579906
Karma,Urgot,0.04744279123519498
Maokai,Poppy,0.047420852984620905
Galio,Jayce,0.0474124574997353
Renekton,Shen,0.04739424492742636
Fiora,Yorick,0.04738714571046443
Hecarim,Zed,0.047354577354917965
Leona,Vi,0.04734945189285401
Amumu,Sejuani,0.04733823292899221
Graves,Zed,0.04733260106622583
Jayce,Rumble,0.04731803379056375
Caitlyn,Irelia,0.04725999981669028
Kayle,Kennen,0.04725753666556236
Kled,Vladimir,0.04725176480166922
Gragas,Jax,0.047245141414509154
Kennen,Sion,0.04722854235518613
Jax,Sivir,0.04721592576827456
Garen,Rammus,0.04720455707496178
Illaoi,Ornn,0.04720022702801632
Soraka,Taric,0.04719321974187844
Kayle,Pantheon,0.047163974439352996
Ashe,Malphite,0.0471214792229353
Camille,Lucian,0.04709299722472763
Karthus,Urgot,0.04708544347302483
Fiddlesticks,Sona,0.04707267142000228
Ahri,Diana,0.047063610931510194
Gnar,Renekton,0.047055193778266606
Ezreal,Poppy,0.04701256437817487
Kayn,Rengar,0.046951339285547074
Kayle,Renekton,0.04689801629414757
Fizz,Kayn,0.04686703302619892
Ezreal,Sejuani,0.04685848365364892
Hecarim,Kassadin,0.04685489111595119
Akali,Urgot,0.046846479375855586
Pantheon,Udyr,0.046821939076765344
Gangplank,Viktor,0.046817775816150875
Leona,Teemo,0.0468141519154196
Karma,Lucian,0.04678211664065261
Rumble,Vladimir,0.04674954397653399
Fizz,Thresh,0.04670688608656301
Karthus,Kayle,0.04670546026306188
Galio,Yasuo,0.04666807022610932
Elise,Irelia,0.04666689707357134
Akali,Nidalee,0.046665005451599434
Katarina,Orianna,0.04659168755560328
Ekko,Lissandra,0.04658888966769106
Evelynn,Vi,0.046515109217082885
Garen,Vladimir,0.046509137907260745
Graves,Sylas,0.04648023507315095
Fiora,Graves,0.0464762011739593
Nocturne,Vladimir,0.04646911334783636
Hecarim,Thresh,0.0464172301721506
Malzahar,Nautilus,0.046382713316829235
Gnar,Sion,0.046379659878934366
Kassadin,Xerath,0.04635793944224928
Brand,Teemo,0.04634452419899941
Gragas,Lissandra,0.04633371083886527
Blitzcrank,Vi,0.04632681647077566
Ahri,Katarina,0.04629639509846863
Jayce,Kled,0.04627882371465068
Fiddlesticks,Zilean,0.046273740793594705
Hecarim,Rumble,0.04627070515799303
Bard,Karma,0.04625051013915425
Kindred,Pantheon,0.04624565971878767
Veigar,Zilean,0.046244057058547394
Malphite,Singed,0.046208680268229295
Ashe,Leona,0.04620416131137875
Gangplank,Riven,0.046176148053127516
Zilean,Zoe,0.0461619234440535
Kled,Renekton,0.046086205576024566
Lissandra,Talon,0.046042920056609773
Fizz,Lucian,0.046030986724007114
Ezreal,Sion,0.046028763071240195
Lulu,Malphite,0.04600706416650962
Graves,Thresh,0.046000498906843476
Illaoi,Kayle,0.045964085909292546
Gragas,Pyke,0.04595996384557169
Annie,Teemo,0.04595859375562192
Karthus,Thresh,0.045935715436907915
Kayn,Shyvana,0.04586940519156185
Garen,Maokai,0.04585603264935719
Jax,Shen,0.04584527550768992
Kled,Rumble,0.04584228382266768
Nautilus,Rakan,0.04583700869739116
Galio,Viktor,0.045833166498705745
Malphite,Yasuo,0.045819581198798504
Caitlyn,Neeko,0.04578656979165176
Nidalee,Thresh,0.04575718292159955
Caitlyn,Teemo,0.045752915693602944
Viktor,Xerath,0.045751726205629006
Illaoi,Renekton,0.045722361768774256
Ashe,Blitzcrank,0.04571426339684049
Karthus,Sejuani,0.04570844018355995
